images,f1,f2,f3a,f3b,f4a,f4b,f5a,f5b,f6,f7
data/SGSM/town05/done_RouteScenario_19/images/ts_178_img_0.jpg,0,1,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_195_img_0.jpg,0,1,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_511_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_526_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_96_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_19/images/ts_88_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_19/images/ts_561_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_290_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_675_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_726_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_149_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_611_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_173_img_0.jpg,0,1,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_212_img_0.jpg,0,1,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_56_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_19/images/ts_751_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_102_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_19/images/ts_120_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_527_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_426_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_257_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_620_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_291_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_136_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_558_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_325_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_655_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_360_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_285_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_368_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_248_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_147_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_555_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_44_img_0.jpg,0,1,0,1,0,1,1,1,1,1
data/SGSM/town05/done_RouteScenario_19/images/ts_419_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_19/images/ts_8_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_500_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_771_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_312_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_634_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1281_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1460_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_875_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1355_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_156_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1001_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1204_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_593_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1077_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_215_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_911_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1310_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1372_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1330_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_498_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_1266_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_204_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_863_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_381_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1120_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_523_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_276_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_348_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_998_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_688_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_917_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_131_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1203_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1044_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1092_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_350_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_27_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_679_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_678_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1408_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_619_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_563_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_792_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_843_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1422_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1487_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_724_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_206_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1157_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_123_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_886_img_0.jpg,0,0,0,1,0,1,1,1,1,0
data/SGSM/town05/done_RouteScenario_25/images/ts_537_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_576_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_250_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1162_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1070_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_952_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1141_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_362_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1295_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1313_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1144_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_721_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1240_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_451_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1215_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_661_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1327_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_759_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1069_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1251_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_155_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_567_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1136_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_940_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1481_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_322_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_473_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_942_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_494_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_972_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1411_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1484_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_245_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_512_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_457_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_1261_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_387_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_774_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_599_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_152_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_686_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1285_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_780_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_286_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1334_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_263_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1053_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_164_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1421_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1119_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_43_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_949_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_921_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_481_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_193_img_0.jpg,1,0,0,0,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_36_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_60_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_261_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_791_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_103_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1124_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1250_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_1156_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_69_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_150_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1024_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_254_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_165_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_412_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_633_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_838_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_644_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1082_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_741_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_224_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_344_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1183_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1108_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_521_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_65_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_993_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_988_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_436_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_669_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_14_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_586_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1094_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_62_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_456_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_1050_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1275_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1145_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1042_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_188_img_0.jpg,1,0,0,0,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1319_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1305_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1246_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_544_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1362_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_51_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_497_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_1388_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_417_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_609_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1435_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_592_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_784_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_237_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_536_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_734_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_474_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_956_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_404_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_839_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_866_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_682_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_754_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1110_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1207_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_57_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_162_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_645_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_773_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_67_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1264_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1038_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_929_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1107_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_846_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1071_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1086_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1068_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_163_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_640_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1172_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1395_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1399_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1452_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_84_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1196_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_976_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_355_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_235_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_769_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_25/images/ts_869_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1201_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_583_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1180_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_351_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_919_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_588_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_107_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_934_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1066_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1133_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_118_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_1316_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_359_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_814_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_401_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_25/images/ts_896_img_0.jpg,0,0,0,1,0,1,1,1,0,0
